Project44 DipoleDipole_4
5.00
11
3
Type of measurement (0=app.resistivity,1=resistance)
1
348
2
11
Chargeability
mV/V
8 0.40 0.17 0.03 0.05 0.07 0.08 0.10 0.13 0.15 2.30 1.18
4 65.00 0.00 75.00 0.00 35.00 0.00 25.00 0.00 0.104773 31.8023 26.9883 25.4154 23.6719 21.6921 19.4012 17.2826 15.1806
4 90.00 0.00 105.00 0.00 15.00 0.00 0.00 0.00 0.00118818 79.9769 61.8116 85.4768 83.945 83.7875 70.6183 63.6114 45.8832
4 70.00 0.00 75.00 0.00 35.00 0.00 30.00 0.00 0.0278214 30.7665 27.0935 25.7408 24.1168 22.5905 20.5891 18.6424 16.6295
4 55.00 0.00 60.00 0.00 50.00 0.00 45.00 0.00 16.4009 25.9104 22.907 21.6278 20.2872 18.9232 17.1883 15.5971 13.8784
4 65.00 0.00 70.00 0.00 40.00 0.00 35.00 0.00 0.0996238 38.848 33.7603 31.5657 29.4278 27.2201 24.2742 21.6074 18.9013
4 60.00 0.00 75.00 0.00 45.00 0.00 30.00 0.00 0.801485 23.9372 21.0596 19.8493 18.5498 17.2544 15.633 14.1428 12.5233
4 60.00 0.00 65.00 0.00 45.00 0.00 40.00 0.00 0.179713 14.7095 12.8032 11.9234 11.2212 10.4586 9.3176 8.49507 7.45281
4 75.00 0.00 90.00 0.00 30.00 0.00 15.00 0.00 0.0219509 50.0244 38.6223 35.2916 32.2695 28.7259 23.9379 20.4018 16.5855
4 70.00 0.00 80.00 0.00 40.00 0.00 30.00 0.00 0.141437 34.858 29.6828 27.4423 25.3404 23.3551 20.949 18.8086 16.4998
4 60.00 0.00 70.00 0.00 50.00 0.00 40.00 0.00 1.96973 23.7073 20.7612 19.5325 18.2621 16.9853 15.3865 13.9445 12.4036
4 90.00 0.00 100.00 0.00 20.00 0.00 10.00 0.00 0.00136835 115.431 141.382 124.918 120.188 119.748 114.121 102.331 84.3932
4 80.00 0.00 90.00 0.00 30.00 0.00 20.00 0.00 0.0085359 25.2333 19.2429 21.3933 19.6799 17.8076 14.551 13.8092 13.1086
4 80.00 0.00 95.00 0.00 35.00 0.00 20.00 0.00 0.0313942 38.8946 35.9692 33.8961 33.1108 31.2369 29.5093 28.3874 27.776
4 60.00 0.00 65.00 0.00 55.00 0.00 50.00 0.00 10.9421 23.6984 20.9601 19.7964 18.5717 17.3207 15.7201 14.2505 12.6514
4 75.00 0.00 80.00 0.00 40.00 0.00 35.00 0.00 0.0386378 48.5115 37.6063 34.0225 30.2278 26.7013 23.1265 20.2286 16.8179
4 65.00 0.00 70.00 0.00 50.00 0.00 45.00 0.00 0.377846 30.2614 25.1931 23.0803 20.9821 18.9506 16.4736 14.3202 12.1397
4 70.00 0.00 75.00 0.00 45.00 0.00 40.00 0.00 0.0325328 13.3961 11.7959 11.1674 10.6243 9.7679 8.96787 8.32971 7.40477
4 65.00 0.00 80.00 0.00 50.00 0.00 35.00 0.00 0.926974 26.5995 22.6828 21.1993 19.6244 18.0239 16.1046 14.3869 12.5807
4 95.00 0.00 110.00 0.00 20.00 0.00 5.00 0.00 0.00115076 369.832 292.438 221.307 167.809 134.515 104.068 93.6022 65.872
4 95.00 0.00 105.00 0.00 25.00 0.00 15.00 0.00 0.00115795 1240.78 918.105 796.47 678.523 569.524 464.845 376.884 290.085
4 85.00 0.00 95.00 0.00 35.00 0.00 25.00 0.00 0.0151365 38.716 35.675 32.2966 30.0676 28.0684 24.9615 22.0753 18.2784
4 65.00 0.00 75.00 0.00 55.00 0.00 45.00 0.00 2.86805 24.9156 21.8619 20.5952 19.2808 17.911 16.2302 14.6915 13.0007
4 75.00 0.00 85.00 0.00 45.00 0.00 35.00 0.00 0.0867679 27.9534 24.0028 22.2548 20.6804 19.0017 17.0757 15.3521 13.5802
4 85.00 0.00 100.00 0.00 40.00 0.00 25.00 0.00 0.0438495 34.8415 30.6155 26.9186 24.8694 23.0872 20.6059 18.871 16.5811
4 100.00 0.00 115.00 0.00 25.00 0.00 10.00 0.00 0.00111624 2484.21 1948.24 1715 1490.26 1272.41 1027.1 832.407 647.389
4 65.00 0.00 70.00 0.00 60.00 0.00 55.00 0.00 16.1274 26.0903 23.1932 21.9495 20.6409 19.3038 17.5961 16.0202 14.3079
4 70.00 0.00 75.00 0.00 55.00 0.00 50.00 0.00 0.516707 23.6471 20.8892 19.7209 18.4358 17.1247 15.4399 13.8617 12.0992
4 80.00 0.00 85.00 0.00 45.00 0.00 40.00 0.00 0.00921292 3.23689 7.12659 6.18589 8.56852 9.29679 9.3787 9.1577 8.60832
4 75.00 0.00 80.00 0.00 50.00 0.00 45.00 0.00 0.0813067 46.6831 38.442 35.3056 32.2965 29.4702 26.7112 24.7439 23.1706
4 70.00 0.00 85.00 0.00 55.00 0.00 40.00 0.00 1.19464 23.5471 21.0035 19.7786 18.5782 17.3713 15.8114 14.3668 12.8449
4 80.00 0.00 90.00 0.00 50.00 0.00 40.00 0.00 0.0733584 8.08971 9.87265 11.285 12.3896 13.0229 13.6528 14.0333 14.8034
4 90.00 0.00 100.00 0.00 40.00 0.00 30.00 0.00 0.0207975 38.3121 34.9796 32.643 30.1374 27.9626 25.5985 23.3773 20.9686
4 70.00 0.00 80.00 0.00 60.00 0.00 50.00 0.00 3.81586 25.3611 22.5388 21.3364 20.0827 18.8093 17.1937 15.7035 14.0806
4 100.00 0.00 110.00 0.00 30.00 0.00 20.00 0.00 0.00126439 552.153 449.513 392.753 344.83 302.899 239.16 187.2 151.302
4 120.00 0.00 135.00 0.00 15.00 0.00 0.00 0.00 0.000589433 124.333 18.8165 20.3909 34.1353 -3.86649 -51.0714 -87.1808 -148.316
4 85.00 0.00 90.00 0.00 50.00 0.00 45.00 0.00 0.0213851 9.74906 4.55139 3.17018 0.581859 -1.52284 -1.92867 -3.85899 -4.3961
4 75.00 0.00 80.00 0.00 60.00 0.00 55.00 0.00 0.767035 22.7111 20.0183 18.9805 17.8739 16.6847 15.1998 13.841 12.339
4 90.00 0.00 105.00 0.00 45.00 0.00 30.00 0.00 0.0317161 60.5945 49.3628 46.627 42.9379 39.0897 34.1339 30.0532 25.8952
4 105.00 0.00 120.00 0.00 30.00 0.00 15.00 0.00 0.00179097 -80.3233 -74.8759 -60.7495 -55.7614 -52.2632 -38.4203 -41 -24.7137
4 80.00 0.00 85.00 0.00 55.00 0.00 50.00 0.00 0.105197 19.4257 18.4362 17.9425 17.7553 17.4879 17.3078 17.2654 17.2207
4 70.00 0.00 75.00 0.00 65.00 0.00 60.00 0.00 10.9763 25.5194 22.6759 21.4609 20.1737 18.8595 17.1782 15.6231 13.9236
4 75.00 0.00 90.00 0.00 60.00 0.00 45.00 0.00 1.78592 23.4757 20.4331 19.2063 17.915 16.6064 14.967 13.497 11.9036
4 85.00 0.00 95.00 0.00 55.00 0.00 45.00 0.00 0.136219 25.5177 23.4091 22.0218 20.7902 19.5654 17.9372 16.6083 14.9673
4 105.00 0.00 115.00 0.00 35.00 0.00 25.00 0.00 0.000888384 2702.79 1992.79 1728.83 1474.28 1213.79 907.337 755.049 574.556
4 75.00 0.00 85.00 0.00 65.00 0.00 55.00 0.00 3.32899 22.2004 19.5851 18.4759 17.3192 16.1397 14.6399 13.2669 11.7839
4 95.00 0.00 105.00 0.00 45.00 0.00 35.00 0.00 0.00949945 111.035 88.7143 80.5385 71.9643 63.7081 53.0047 43.7396 35.4745
4 95.00 0.00 110.00 0.00 50.00 0.00 35.00 0.00 0.0215981 6.42317 8.6045 9.12592 8.41251 7.80503 7.21441 6.78229 5.28075
4 80.00 0.00 95.00 0.00 65.00 0.00 50.00 0.00 1.71964 25.0355 21.9105 20.6601 19.3637 17.999 16.2481 14.6537 13.0033
4 80.00 0.00 85.00 0.00 65.00 0.00 60.00 0.00 0.53787 21.0269 18.6877 17.6079 16.5345 15.4394 14.0599 12.8202 11.4861
4 110.00 0.00 125.00 0.00 35.00 0.00 20.00 0.00 0.00177563 -81.3311 -48.7414 -52.4929 -26.9366 -33.2635 -17.2432 -18.6743 -25.2442
4 125.00 0.00 140.00 0.00 20.00 0.00 5.00 0.00 0.000564434 297.08 437.342 364.022 329.822 362.67 375.8 389.149 401.431
4 90.00 0.00 95.00 0.00 55.00 0.00 50.00 0.00 0.0388242 19.5169 14.6118 13.8028 11.6253 8.94415 6.27154 4.64953 1.21571
4 85.00 0.00 90.00 0.00 60.00 0.00 55.00 0.00 0.166502 28.7094 24.9308 23.4981 21.9232 20.3709 18.5503 16.7228 14.9725
4 75.00 0.00 80.00 0.00 70.00 0.00 65.00 0.00 9.54127 21.8375 19.2653 18.1874 17.0528 15.8881 14.4097 13.0533 11.5847
4 90.00 0.00 100.00 0.00 60.00 0.00 50.00 0.00 0.195026 33.7096 29.5353 27.5599 25.6964 23.7111 21.236 18.7975 16.1481
4 80.00 0.00 90.00 0.00 70.00 0.00 60.00 0.00 2.77812 19.3179 16.8038 15.7997 14.75 13.6835 12.3337 11.1173 9.81604
4 110.00 0.00 120.00 0.00 40.00 0.00 30.00 0.00 0.00199424 -338.723 -81.1918 32.442 9.12429 -132.157 -2.44199 -6.45111 -17.0349
4 100.00 0.00 110.00 0.00 50.00 0.00 40.00 0.00 0.0055722 -70.2976 -49.389 -44.2132 -40.1352 -34.5471 -29.8836 -23.7255 -16.0086
